timestamp_eet,Value [EUR/MWh]
2025-12-17 03:45:00+02:00,98.55
2025-12-17 04:00:00+02:00,93.52
2025-12-17 04:15:00+02:00,97.46
2025-12-17 04:30:00+02:00,99.0
2025-12-17 04:45:00+02:00,103.96
2025-12-17 05:00:00+02:00,98.31
2025-12-17 05:15:00+02:00,104.25
2025-12-17 05:30:00+02:00,108.83
2025-12-17 05:45:00+02:00,103.96
2025-12-17 06:00:00+02:00,97.53
2025-12-17 06:15:00+02:00,101.17
2025-12-17 06:30:00+02:00,106.06
2025-12-17 06:45:00+02:00,111.56
2025-12-17 07:00:00+02:00,107.95
2025-12-17 07:15:00+02:00,121.03
2025-12-17 07:30:00+02:00,137.76
2025-12-17 07:45:00+02:00,175.65
2025-12-17 08:00:00+02:00,184.29
2025-12-17 08:15:00+02:00,153.72
2025-12-17 08:30:00+02:00,150.78
2025-12-17 08:45:00+02:00,153.4
2025-12-17 09:00:00+02:00,164.45
2025-12-17 09:15:00+02:00,142.84
2025-12-17 09:30:00+02:00,139.8
2025-12-17 09:45:00+02:00,136.92
2025-12-17 10:00:00+02:00,149.39
2025-12-17 10:15:00+02:00,135.13
2025-12-17 10:30:00+02:00,130.67
2025-12-17 10:45:00+02:00,121.5
2025-12-17 11:00:00+02:00,138.3
2025-12-17 11:15:00+02:00,130.47
2025-12-17 11:30:00+02:00,125.32
2025-12-17 11:45:00+02:00,120.39
2025-12-17 12:00:00+02:00,128.38
2025-12-17 12:15:00+02:00,125.31
2025-12-17 12:30:00+02:00,123.69
2025-12-17 12:45:00+02:00,123.81
2025-12-17 13:00:00+02:00,126.11
2025-12-17 13:15:00+02:00,125.8
2025-12-17 13:30:00+02:00,125.48
2025-12-17 13:45:00+02:00,125.84
2025-12-17 14:00:00+02:00,132.01
2025-12-17 14:15:00+02:00,126.72
2025-12-17 14:30:00+02:00,131.07
2025-12-17 14:45:00+02:00,131.31
2025-12-17 15:00:00+02:00,123.32
2025-12-17 15:15:00+02:00,126.78
2025-12-17 15:30:00+02:00,135.21
2025-12-17 15:45:00+02:00,153.3
2025-12-17 16:00:00+02:00,125.6
2025-12-17 16:15:00+02:00,134.49
2025-12-17 16:30:00+02:00,141.94
2025-12-17 16:45:00+02:00,157.06
2025-12-17 17:00:00+02:00,133.27
2025-12-17 17:15:00+02:00,141.5
2025-12-17 17:30:00+02:00,180.01
2025-12-17 17:45:00+02:00,157.17
2025-12-17 18:00:00+02:00,149.94
2025-12-17 18:15:00+02:00,153.84
2025-12-17 18:30:00+02:00,151.17
2025-12-17 18:45:00+02:00,157.47
2025-12-17 19:00:00+02:00,160.57
2025-12-17 19:15:00+02:00,188.94
2025-12-17 19:30:00+02:00,189.86
2025-12-17 19:45:00+02:00,190.3
2025-12-17 20:00:00+02:00,194.02
2025-12-17 20:15:00+02:00,183.7
2025-12-17 20:30:00+02:00,172.96
2025-12-17 20:45:00+02:00,157.32
2025-12-17 21:00:00+02:00,152.59
2025-12-17 21:15:00+02:00,140.58
2025-12-17 21:30:00+02:00,140.36
2025-12-17 21:45:00+02:00,131.53
2025-12-17 22:00:00+02:00,126.28
2025-12-17 22:15:00+02:00,122.96
2025-12-17 22:30:00+02:00,116.12
2025-12-17 22:45:00+02:00,113.75
2025-12-17 23:00:00+02:00,118.74
2025-12-17 23:15:00+02:00,127.99
2025-12-17 23:30:00+02:00,118.95
2025-12-17 23:45:00+02:00,113.51
2025-12-18 00:00:00+02:00,115.93
2025-12-18 00:15:00+02:00,120.67
2025-12-18 00:30:00+02:00,108.09
2025-12-18 00:45:00+02:00,96.57
2025-12-18 01:00:00+02:00,121.03
2025-12-18 01:15:00+02:00,116.37
2025-12-18 01:30:00+02:00,102.26
2025-12-18 01:45:00+02:00,96.74
2025-12-18 02:00:00+02:00,119.6
2025-12-18 02:15:00+02:00,103.09
2025-12-18 02:30:00+02:00,102.05
2025-12-18 02:45:00+02:00,101.5
2025-12-18 03:00:00+02:00,96.78
2025-12-18 03:15:00+02:00,99.76
2025-12-18 03:30:00+02:00,97.3
2025-12-18 03:45:00+02:00,95.75
2025-12-18 04:00:00+02:00,94.85
2025-12-18 04:15:00+02:00,94.82
2025-12-18 04:30:00+02:00,96.71
2025-12-18 04:45:00+02:00,100.0
2025-12-18 05:00:00+02:00,98.71
2025-12-18 05:15:00+02:00,105.13
2025-12-18 05:30:00+02:00,108.52
2025-12-18 05:45:00+02:00,113.24
2025-12-18 06:00:00+02:00,103.68
2025-12-18 06:15:00+02:00,121.04
2025-12-18 06:30:00+02:00,153.09
2025-12-18 06:45:00+02:00,167.72
2025-12-18 07:00:00+02:00,171.93
2025-12-18 07:15:00+02:00,204.13
2025-12-18 07:30:00+02:00,218.61
2025-12-18 07:45:00+02:00,228.17
2025-12-18 08:00:00+02:00,221.36
2025-12-18 08:15:00+02:00,222.84
2025-12-18 08:30:00+02:00,214.99
2025-12-18 08:45:00+02:00,195.5
2025-12-18 09:00:00+02:00,156.78
2025-12-18 09:15:00+02:00,146.67
2025-12-18 09:30:00+02:00,140.09
2025-12-18 09:45:00+02:00,136.37
2025-12-18 10:00:00+02:00,151.2
2025-12-18 10:15:00+02:00,135.36
2025-12-18 10:30:00+02:00,131.93
2025-12-18 10:45:00+02:00,121.03
2025-12-18 11:00:00+02:00,137.01
2025-12-18 11:15:00+02:00,124.1
2025-12-18 11:30:00+02:00,119.48
2025-12-18 11:45:00+02:00,115.54
2025-12-18 12:00:00+02:00,121.04
2025-12-18 12:15:00+02:00,115.85
2025-12-18 12:30:00+02:00,115.18
2025-12-18 12:45:00+02:00,109.34
2025-12-18 13:00:00+02:00,114.95
2025-12-18 13:15:00+02:00,110.2
2025-12-18 13:30:00+02:00,111.59
2025-12-18 13:45:00+02:00,110.37
2025-12-18 14:00:00+02:00,113.75
2025-12-18 14:15:00+02:00,115.21
2025-12-18 14:30:00+02:00,119.06
2025-12-18 14:45:00+02:00,126.93
2025-12-18 15:00:00+02:00,114.69
2025-12-18 15:15:00+02:00,122.55
2025-12-18 15:30:00+02:00,136.35
2025-12-18 15:45:00+02:00,140.29
2025-12-18 16:00:00+02:00,140.08
2025-12-18 16:15:00+02:00,188.67
2025-12-18 16:30:00+02:00,240.17
2025-12-18 16:45:00+02:00,264.42
2025-12-18 17:00:00+02:00,281.55
2025-12-18 17:15:00+02:00,272.03
2025-12-18 17:30:00+02:00,268.08
2025-12-18 17:45:00+02:00,282.28
2025-12-18 18:00:00+02:00,247.26
2025-12-18 18:15:00+02:00,231.86
2025-12-18 18:30:00+02:00,230.99
2025-12-18 18:45:00+02:00,271.85
2025-12-18 19:00:00+02:00,266.55
2025-12-18 19:15:00+02:00,272.15
2025-12-18 19:30:00+02:00,250.7
2025-12-18 19:45:00+02:00,261.98
2025-12-18 20:00:00+02:00,262.22
2025-12-18 20:15:00+02:00,249.02
2025-12-18 20:30:00+02:00,260.63
2025-12-18 20:45:00+02:00,249.12
2025-12-18 21:00:00+02:00,232.66
2025-12-18 21:15:00+02:00,213.84
2025-12-18 21:30:00+02:00,205.45
2025-12-18 21:45:00+02:00,174.65
2025-12-18 22:00:00+02:00,186.37
2025-12-18 22:15:00+02:00,165.51
2025-12-18 22:30:00+02:00,144.07
2025-12-18 22:45:00+02:00,140.61
2025-12-18 23:00:00+02:00,138.78
2025-12-18 23:15:00+02:00,138.41
2025-12-18 23:30:00+02:00,133.02
2025-12-18 23:45:00+02:00,118.41
2025-12-19 00:00:00+02:00,131.79
2025-12-19 00:15:00+02:00,118.31
2025-12-19 00:30:00+02:00,103.77
2025-12-19 00:45:00+02:00,101.86
2025-12-19 01:00:00+02:00,115.19
2025-12-19 01:15:00+02:00,108.71
2025-12-19 01:30:00+02:00,108.37
2025-12-19 01:45:00+02:00,104.6
2025-12-19 02:00:00+02:00,108.7
2025-12-19 02:15:00+02:00,105.54
2025-12-19 02:30:00+02:00,107.16
2025-12-19 02:45:00+02:00,105.24
2025-12-19 03:00:00+02:00,101.07
2025-12-19 03:15:00+02:00,105.24
2025-12-19 03:30:00+02:00,105.45
2025-12-19 03:45:00+02:00,104.61
2025-12-19 04:00:00+02:00,101.89
2025-12-19 04:15:00+02:00,104.57
2025-12-19 04:30:00+02:00,105.85
2025-12-19 04:45:00+02:00,107.68
2025-12-19 05:00:00+02:00,106.94
2025-12-19 05:15:00+02:00,103.96
2025-12-19 05:30:00+02:00,101.85
2025-12-19 05:45:00+02:00,104.54
2025-12-19 06:00:00+02:00,95.82
2025-12-19 06:15:00+02:00,104.19
2025-12-19 06:30:00+02:00,124.1
2025-12-19 06:45:00+02:00,131.43
2025-12-19 07:00:00+02:00,129.23
2025-12-19 07:15:00+02:00,139.09
2025-12-19 07:30:00+02:00,156.1
2025-12-19 07:45:00+02:00,166.03
2025-12-19 08:00:00+02:00,181.13
2025-12-19 08:15:00+02:00,167.66
2025-12-19 08:30:00+02:00,152.53
2025-12-19 08:45:00+02:00,148.91
2025-12-19 09:00:00+02:00,155.13
2025-12-19 09:15:00+02:00,143.83
2025-12-19 09:30:00+02:00,134.47
2025-12-19 09:45:00+02:00,127.8
2025-12-19 10:00:00+02:00,137.33
2025-12-19 10:15:00+02:00,135.03
2025-12-19 10:30:00+02:00,126.25
2025-12-19 10:45:00+02:00,114.06
2025-12-19 11:00:00+02:00,128.04
2025-12-19 11:15:00+02:00,118.47
2025-12-19 11:30:00+02:00,116.67
2025-12-19 11:45:00+02:00,112.52
2025-12-19 12:00:00+02:00,114.68
2025-12-19 12:15:00+02:00,114.98
2025-12-19 12:30:00+02:00,110.73
2025-12-19 12:45:00+02:00,107.84
2025-12-19 13:00:00+02:00,111.74
2025-12-19 13:15:00+02:00,109.31
2025-12-19 13:30:00+02:00,111.56
2025-12-19 13:45:00+02:00,111.19
2025-12-19 14:00:00+02:00,110.53
2025-12-19 14:15:00+02:00,111.81
2025-12-19 14:30:00+02:00,117.86
2025-12-19 14:45:00+02:00,123.4
2025-12-19 15:00:00+02:00,114.16
2025-12-19 15:15:00+02:00,131.71
2025-12-19 15:30:00+02:00,137.98
2025-12-19 15:45:00+02:00,165.31
2025-12-19 16:00:00+02:00,132.6
2025-12-19 16:15:00+02:00,145.78
2025-12-19 16:30:00+02:00,211.39
2025-12-19 16:45:00+02:00,223.84
2025-12-19 17:00:00+02:00,187.11
2025-12-19 17:15:00+02:00,277.03
2025-12-19 17:30:00+02:00,217.44
2025-12-19 17:45:00+02:00,184.73
2025-12-19 18:00:00+02:00,141.65
2025-12-19 18:15:00+02:00,147.28
2025-12-19 18:30:00+02:00,175.65
2025-12-19 18:45:00+02:00,152.59
2025-12-19 19:00:00+02:00,142.17
2025-12-19 19:15:00+02:00,141.82
2025-12-19 19:30:00+02:00,169.02
2025-12-19 19:45:00+02:00,157.63
2025-12-19 20:00:00+02:00,194.22
2025-12-19 20:15:00+02:00,170.5
2025-12-19 20:30:00+02:00,144.73
2025-12-19 20:45:00+02:00,145.06
2025-12-19 21:00:00+02:00,170.13
2025-12-19 21:15:00+02:00,137.33
2025-12-19 21:30:00+02:00,137.32
2025-12-19 21:45:00+02:00,121.42
2025-12-19 22:00:00+02:00,126.97
2025-12-19 22:15:00+02:00,116.7
2025-12-19 22:30:00+02:00,115.62
2025-12-19 22:45:00+02:00,111.58
2025-12-19 23:00:00+02:00,121.71
2025-12-19 23:15:00+02:00,118.6
2025-12-19 23:30:00+02:00,115.28
2025-12-19 23:45:00+02:00,111.03
2025-12-20 00:00:00+02:00,126.05
2025-12-20 00:15:00+02:00,121.04
2025-12-20 00:30:00+02:00,102.8
2025-12-20 00:45:00+02:00,94.18
2025-12-20 01:00:00+02:00,103.81
2025-12-20 01:15:00+02:00,100.99
2025-12-20 01:30:00+02:00,95.17
2025-12-20 01:45:00+02:00,93.82
2025-12-20 02:00:00+02:00,101.57
2025-12-20 02:15:00+02:00,96.77
2025-12-20 02:30:00+02:00,90.0
2025-12-20 02:45:00+02:00,89.54
2025-12-20 03:00:00+02:00,89.6
2025-12-20 03:15:00+02:00,94.33
2025-12-20 03:30:00+02:00,88.95
2025-12-20 03:45:00+02:00,87.72
2025-12-20 04:00:00+02:00,87.37
2025-12-20 04:15:00+02:00,86.89
2025-12-20 04:30:00+02:00,89.38
2025-12-20 04:45:00+02:00,91.44
2025-12-20 05:00:00+02:00,88.16
2025-12-20 05:15:00+02:00,88.5
2025-12-20 05:30:00+02:00,90.0
2025-12-20 05:45:00+02:00,93.76
2025-12-20 06:00:00+02:00,88.21
2025-12-20 06:15:00+02:00,86.96
2025-12-20 06:30:00+02:00,90.97
2025-12-20 06:45:00+02:00,100.13
2025-12-20 07:00:00+02:00,93.9
2025-12-20 07:15:00+02:00,96.21
2025-12-20 07:30:00+02:00,98.24
2025-12-20 07:45:00+02:00,106.49
2025-12-20 08:00:00+02:00,101.78
2025-12-20 08:15:00+02:00,105.56
2025-12-20 08:30:00+02:00,106.96
2025-12-20 08:45:00+02:00,112.2
2025-12-20 09:00:00+02:00,110.66
2025-12-20 09:15:00+02:00,112.6
2025-12-20 09:30:00+02:00,117.93
2025-12-20 09:45:00+02:00,120.57
2025-12-20 10:00:00+02:00,116.93
2025-12-20 10:15:00+02:00,119.44
2025-12-20 10:30:00+02:00,116.71
2025-12-20 10:45:00+02:00,115.47
2025-12-20 11:00:00+02:00,116.67
2025-12-20 11:15:00+02:00,117.78
2025-12-20 11:30:00+02:00,114.63
2025-12-20 11:45:00+02:00,111.93
2025-12-20 12:00:00+02:00,116.04
2025-12-20 12:15:00+02:00,113.3
2025-12-20 12:30:00+02:00,113.98
2025-12-20 12:45:00+02:00,113.27
2025-12-20 13:00:00+02:00,111.86
2025-12-20 13:15:00+02:00,110.75
2025-12-20 13:30:00+02:00,114.56
2025-12-20 13:45:00+02:00,116.96
2025-12-20 14:00:00+02:00,113.04
2025-12-20 14:15:00+02:00,115.93
2025-12-20 14:30:00+02:00,122.7
2025-12-20 14:45:00+02:00,125.96
2025-12-20 15:00:00+02:00,119.34
2025-12-20 15:15:00+02:00,126.27
2025-12-20 15:30:00+02:00,125.02
2025-12-20 15:45:00+02:00,126.84
2025-12-20 16:00:00+02:00,121.03
2025-12-20 16:15:00+02:00,126.2
2025-12-20 16:30:00+02:00,132.04
2025-12-20 16:45:00+02:00,132.26
2025-12-20 17:00:00+02:00,126.24
2025-12-20 17:15:00+02:00,133.17
2025-12-20 17:30:00+02:00,137.32
2025-12-20 17:45:00+02:00,136.12
2025-12-20 18:00:00+02:00,131.42
2025-12-20 18:15:00+02:00,129.12
2025-12-20 18:30:00+02:00,125.68
2025-12-20 18:45:00+02:00,123.56
2025-12-20 19:00:00+02:00,132.84
2025-12-20 19:15:00+02:00,123.78
2025-12-20 19:30:00+02:00,128.07
2025-12-20 19:45:00+02:00,121.04
2025-12-20 20:00:00+02:00,130.04
2025-12-20 20:15:00+02:00,121.03
2025-12-20 20:30:00+02:00,119.4
2025-12-20 20:45:00+02:00,119.01
2025-12-20 21:00:00+02:00,121.04
2025-12-20 21:15:00+02:00,121.03
2025-12-20 21:30:00+02:00,116.68
2025-12-20 21:45:00+02:00,107.66
2025-12-20 22:00:00+02:00,121.64
2025-12-20 22:15:00+02:00,112.77
2025-12-20 22:30:00+02:00,107.88
2025-12-20 22:45:00+02:00,104.84
2025-12-20 23:00:00+02:00,115.92
2025-12-20 23:15:00+02:00,108.77
2025-12-20 23:30:00+02:00,106.91
2025-12-20 23:45:00+02:00,99.18
2025-12-21 00:00:00+02:00,107.55
2025-12-21 00:15:00+02:00,96.35
2025-12-21 00:30:00+02:00,89.59
2025-12-21 00:45:00+02:00,84.37
2025-12-21 01:00:00+02:00,106.92
2025-12-21 01:15:00+02:00,101.06
2025-12-21 01:30:00+02:00,97.1
2025-12-21 01:45:00+02:00,91.37
2025-12-21 02:00:00+02:00,101.64
2025-12-21 02:15:00+02:00,92.04
2025-12-21 02:30:00+02:00,88.32
2025-12-21 02:45:00+02:00,87.29
2025-12-21 03:00:00+02:00,93.21
2025-12-21 03:15:00+02:00,90.05
2025-12-21 03:30:00+02:00,89.11
2025-12-21 03:45:00+02:00,90.99
2025-12-21 04:00:00+02:00,89.07
2025-12-21 04:15:00+02:00,93.05
2025-12-21 04:30:00+02:00,92.76
2025-12-21 04:45:00+02:00,88.52
2025-12-21 05:00:00+02:00,89.17
2025-12-21 05:15:00+02:00,88.14
2025-12-21 05:30:00+02:00,90.89
2025-12-21 05:45:00+02:00,89.54
2025-12-21 06:00:00+02:00,91.35
2025-12-21 06:15:00+02:00,90.34
2025-12-21 06:30:00+02:00,90.86
2025-12-21 06:45:00+02:00,90.48
2025-12-21 07:00:00+02:00,87.9
2025-12-21 07:15:00+02:00,93.23
2025-12-21 07:30:00+02:00,95.03
2025-12-21 07:45:00+02:00,99.04
2025-12-21 08:00:00+02:00,95.45
2025-12-21 08:15:00+02:00,99.15
2025-12-21 08:30:00+02:00,102.56
2025-12-21 08:45:00+02:00,104.2
2025-12-21 09:00:00+02:00,101.66
2025-12-21 09:15:00+02:00,105.35
2025-12-21 09:30:00+02:00,105.98
2025-12-21 09:45:00+02:00,107.05
2025-12-21 10:00:00+02:00,109.42
2025-12-21 10:15:00+02:00,112.95
2025-12-21 10:30:00+02:00,110.19
2025-12-21 10:45:00+02:00,110.05
2025-12-21 11:00:00+02:00,114.93
2025-12-21 11:15:00+02:00,111.82
2025-12-21 11:30:00+02:00,108.62
2025-12-21 11:45:00+02:00,105.68
2025-12-21 12:00:00+02:00,111.11
2025-12-21 12:15:00+02:00,110.79
2025-12-21 12:30:00+02:00,108.6
2025-12-21 12:45:00+02:00,107.85
2025-12-21 13:00:00+02:00,109.95
2025-12-21 13:15:00+02:00,108.32
2025-12-21 13:30:00+02:00,107.43
2025-12-21 13:45:00+02:00,107.85
2025-12-21 14:00:00+02:00,109.61
2025-12-21 14:15:00+02:00,109.62
2025-12-21 14:30:00+02:00,107.42
2025-12-21 14:45:00+02:00,114.65
2025-12-21 15:00:00+02:00,108.07
2025-12-21 15:15:00+02:00,109.43
2025-12-21 15:30:00+02:00,112.1
2025-12-21 15:45:00+02:00,126.43
2025-12-21 16:00:00+02:00,109.62
2025-12-21 16:15:00+02:00,113.47
2025-12-21 16:30:00+02:00,115.0
2025-12-21 16:45:00+02:00,119.3
2025-12-21 17:00:00+02:00,112.48
2025-12-21 17:15:00+02:00,114.08
2025-12-21 17:30:00+02:00,119.46
2025-12-21 17:45:00+02:00,126.87
2025-12-21 18:00:00+02:00,119.46
2025-12-21 18:15:00+02:00,120.34
2025-12-21 18:30:00+02:00,120.3
2025-12-21 18:45:00+02:00,124.75
2025-12-21 19:00:00+02:00,117.22
2025-12-21 19:15:00+02:00,119.61
2025-12-21 19:30:00+02:00,121.41
2025-12-21 19:45:00+02:00,128.02
2025-12-21 20:00:00+02:00,121.1
2025-12-21 20:15:00+02:00,127.3
2025-12-21 20:30:00+02:00,122.06
2025-12-21 20:45:00+02:00,115.8
2025-12-21 21:00:00+02:00,122.29
2025-12-21 21:15:00+02:00,121.03
2025-12-21 21:30:00+02:00,115.6
2025-12-21 21:45:00+02:00,109.99
2025-12-21 22:00:00+02:00,124.23
2025-12-21 22:15:00+02:00,121.03
2025-12-21 22:30:00+02:00,112.46
2025-12-21 22:45:00+02:00,109.38
2025-12-21 23:00:00+02:00,111.77
2025-12-21 23:15:00+02:00,111.57
2025-12-21 23:30:00+02:00,102.26
2025-12-21 23:45:00+02:00,98.72
2025-12-22 00:00:00+02:00,104.84
2025-12-22 00:15:00+02:00,98.63
2025-12-22 00:30:00+02:00,94.47
2025-12-22 00:45:00+02:00,86.03
2025-12-22 01:00:00+02:00,97.25
2025-12-22 01:15:00+02:00,93.16
2025-12-22 01:30:00+02:00,89.36
2025-12-22 01:45:00+02:00,86.06
2025-12-22 02:00:00+02:00,87.87
2025-12-22 02:15:00+02:00,88.5
2025-12-22 02:30:00+02:00,89.14
2025-12-22 02:45:00+02:00,88.8
2025-12-22 03:00:00+02:00,90.82
2025-12-22 03:15:00+02:00,87.84
2025-12-22 03:30:00+02:00,88.1
2025-12-22 03:45:00+02:00,86.68
2025-12-22 04:00:00+02:00,85.75
2025-12-22 04:15:00+02:00,85.57
2025-12-22 04:30:00+02:00,85.76
2025-12-22 04:45:00+02:00,86.28
2025-12-22 05:00:00+02:00,87.96
2025-12-22 05:15:00+02:00,87.63
2025-12-22 05:30:00+02:00,87.89
2025-12-22 05:45:00+02:00,93.75
2025-12-22 06:00:00+02:00,88.41
2025-12-22 06:15:00+02:00,95.62
2025-12-22 06:30:00+02:00,100.04
2025-12-22 06:45:00+02:00,106.31
2025-12-22 07:00:00+02:00,96.07
2025-12-22 07:15:00+02:00,104.88
2025-12-22 07:30:00+02:00,107.77
2025-12-22 07:45:00+02:00,131.05
2025-12-22 08:00:00+02:00,137.32
2025-12-22 08:15:00+02:00,149.77
2025-12-22 08:30:00+02:00,139.65
2025-12-22 08:45:00+02:00,133.27
2025-12-22 09:00:00+02:00,213.41
2025-12-22 09:15:00+02:00,137.34
2025-12-22 09:30:00+02:00,147.34
2025-12-22 09:45:00+02:00,130.64
2025-12-22 10:00:00+02:00,137.34
2025-12-22 10:15:00+02:00,294.72
2025-12-22 10:30:00+02:00,144.44
2025-12-22 10:45:00+02:00,137.34
2025-12-22 11:00:00+02:00,180.5
2025-12-22 11:15:00+02:00,140.68
2025-12-22 11:30:00+02:00,184.12
2025-12-22 11:45:00+02:00,143.38
2025-12-22 12:00:00+02:00,142.84
2025-12-22 12:15:00+02:00,164.24
2025-12-22 12:30:00+02:00,145.19
2025-12-22 12:45:00+02:00,165.21
2025-12-22 13:00:00+02:00,178.23
2025-12-22 13:15:00+02:00,196.48
2025-12-22 13:30:00+02:00,220.68
2025-12-22 13:45:00+02:00,196.48
2025-12-22 14:00:00+02:00,196.48
2025-12-22 14:15:00+02:00,124.52
2025-12-22 14:30:00+02:00,166.98
2025-12-22 14:45:00+02:00,224.47
2025-12-22 15:00:00+02:00,119.85
2025-12-22 15:15:00+02:00,127.64
2025-12-22 15:30:00+02:00,299.99
2025-12-22 15:45:00+02:00,154.99
2025-12-22 16:00:00+02:00,285.09
2025-12-22 16:15:00+02:00,137.32
2025-12-22 16:30:00+02:00,137.32
2025-12-22 16:45:00+02:00,144.51
2025-12-22 17:00:00+02:00,137.33
2025-12-22 17:15:00+02:00,137.84
2025-12-22 17:30:00+02:00,146.51
2025-12-22 17:45:00+02:00,158.35
2025-12-22 18:00:00+02:00,137.33
2025-12-22 18:15:00+02:00,137.68
2025-12-22 18:30:00+02:00,139.16
2025-12-22 18:45:00+02:00,189.83
2025-12-22 19:00:00+02:00,132.62
2025-12-22 19:15:00+02:00,137.32
2025-12-22 19:30:00+02:00,137.33
2025-12-22 19:45:00+02:00,152.76
2025-12-22 20:00:00+02:00,145.07
2025-12-22 20:15:00+02:00,144.57
2025-12-22 20:30:00+02:00,137.33
2025-12-22 20:45:00+02:00,137.03
2025-12-22 21:00:00+02:00,132.74
2025-12-22 21:15:00+02:00,123.91
2025-12-22 21:30:00+02:00,117.76
2025-12-22 21:45:00+02:00,111.94
2025-12-22 22:00:00+02:00,137.32
2025-12-22 22:15:00+02:00,124.54
2025-12-22 22:30:00+02:00,112.82
2025-12-22 22:45:00+02:00,100.02
2025-12-22 23:00:00+02:00,114.91
2025-12-22 23:15:00+02:00,109.03
2025-12-22 23:30:00+02:00,98.06
2025-12-22 23:45:00+02:00,93.79
2025-12-23 00:00:00+02:00,104.62
2025-12-23 00:15:00+02:00,94.24
2025-12-23 00:30:00+02:00,87.51
2025-12-23 00:45:00+02:00,82.5
2025-12-23 01:00:00+02:00,84.52
2025-12-23 01:15:00+02:00,83.68
2025-12-23 01:30:00+02:00,80.57
2025-12-23 01:45:00+02:00,81.17
2025-12-23 02:00:00+02:00,84.04
2025-12-23 02:15:00+02:00,80.29
2025-12-23 02:30:00+02:00,86.13
2025-12-23 02:45:00+02:00,84.04
2025-12-23 03:00:00+02:00,83.32
2025-12-23 03:15:00+02:00,84.16
2025-12-23 03:30:00+02:00,83.26
2025-12-23 03:45:00+02:00,83.24
2025-12-23 04:00:00+02:00,80.7
2025-12-23 04:15:00+02:00,80.87
2025-12-23 04:30:00+02:00,83.31
2025-12-23 04:45:00+02:00,83.24
2025-12-23 05:00:00+02:00,84.02
2025-12-23 05:15:00+02:00,83.62
2025-12-23 05:30:00+02:00,80.95
2025-12-23 05:45:00+02:00,84.42
2025-12-23 06:00:00+02:00,83.43
2025-12-23 06:15:00+02:00,94.3
2025-12-23 06:30:00+02:00,99.28
2025-12-23 06:45:00+02:00,125.79
2025-12-23 07:00:00+02:00,95.36
2025-12-23 07:15:00+02:00,100.3
2025-12-23 07:30:00+02:00,111.82
2025-12-23 07:45:00+02:00,125.55
2025-12-23 08:00:00+02:00,122.13
2025-12-23 08:15:00+02:00,127.1
2025-12-23 08:30:00+02:00,137.33
2025-12-23 08:45:00+02:00,137.33
2025-12-23 09:00:00+02:00,167.71
2025-12-23 09:15:00+02:00,139.01
2025-12-23 09:30:00+02:00,166.98
2025-12-23 09:45:00+02:00,126.31
2025-12-23 10:00:00+02:00,130.2
2025-12-23 10:15:00+02:00,124.46
2025-12-23 10:30:00+02:00,118.72
2025-12-23 10:45:00+02:00,118.26
2025-12-23 11:00:00+02:00,127.3
2025-12-23 11:15:00+02:00,119.1
2025-12-23 11:30:00+02:00,118.59
2025-12-23 11:45:00+02:00,118.58
2025-12-23 12:00:00+02:00,115.51
2025-12-23 12:15:00+02:00,117.27
2025-12-23 12:30:00+02:00,126.97
2025-12-23 12:45:00+02:00,116.81
2025-12-23 13:00:00+02:00,120.86
2025-12-23 13:15:00+02:00,114.03
2025-12-23 13:30:00+02:00,114.19
2025-12-23 13:45:00+02:00,120.11
2025-12-23 14:00:00+02:00,118.96
2025-12-23 14:15:00+02:00,115.37
2025-12-23 14:30:00+02:00,114.49
2025-12-23 14:45:00+02:00,117.36
2025-12-23 15:00:00+02:00,112.05
2025-12-23 15:15:00+02:00,118.27
2025-12-23 15:30:00+02:00,125.63
2025-12-23 15:45:00+02:00,129.29
2025-12-23 16:00:00+02:00,130.33
2025-12-23 16:15:00+02:00,165.66
2025-12-23 16:30:00+02:00,167.3
2025-12-23 16:45:00+02:00,140.72
2025-12-23 17:00:00+02:00,139.01
2025-12-23 17:15:00+02:00,154.71
2025-12-23 17:30:00+02:00,155.9
2025-12-23 17:45:00+02:00,179.11
2025-12-23 18:00:00+02:00,173.77
2025-12-23 18:15:00+02:00,180.01
2025-12-23 18:30:00+02:00,200.9
2025-12-23 18:45:00+02:00,137.33
2025-12-23 19:00:00+02:00,137.33
2025-12-23 19:15:00+02:00,137.33
2025-12-23 19:30:00+02:00,160.71
2025-12-23 19:45:00+02:00,190.6
2025-12-23 20:00:00+02:00,160.1
2025-12-23 20:15:00+02:00,161.25
2025-12-23 20:30:00+02:00,137.33
2025-12-23 20:45:00+02:00,137.32
2025-12-23 21:00:00+02:00,146.83
2025-12-23 21:15:00+02:00,137.58
2025-12-23 21:30:00+02:00,125.01
2025-12-23 21:45:00+02:00,110.81
2025-12-23 22:00:00+02:00,128.06
2025-12-23 22:15:00+02:00,117.34
2025-12-23 22:30:00+02:00,103.96
2025-12-23 22:45:00+02:00,98.93
2025-12-23 23:00:00+02:00,115.19
2025-12-23 23:15:00+02:00,109.93
2025-12-23 23:30:00+02:00,125.98
2025-12-23 23:45:00+02:00,100.06
2025-12-24 00:00:00+02:00,110.77
2025-12-24 00:15:00+02:00,97.49
2025-12-24 00:30:00+02:00,90.85
2025-12-24 00:45:00+02:00,85.65
2025-12-24 01:00:00+02:00,107.51
2025-12-24 01:15:00+02:00,97.38
2025-12-24 01:30:00+02:00,92.07
2025-12-24 01:45:00+02:00,84.41
