date,eur_ron
2015-06-09,4.4768
2015-06-10,4.4686
2015-06-11,4.4627
2015-06-12,4.4773
2015-06-13,4.4773
2015-06-14,4.4773
2015-06-15,4.4903
2015-06-16,4.4788
2015-06-17,4.4884
2015-06-18,4.4873
2015-06-19,4.4966
2015-06-20,4.4966
2015-06-21,4.4966
2015-06-22,4.4851
2015-06-23,4.4775
2015-06-24,4.4722
2015-06-25,4.4523
2015-06-26,4.4577
2015-06-27,4.4577
2015-06-28,4.4577
2015-06-29,4.5015
2015-06-30,4.4733
2015-07-01,4.476
2015-07-02,4.4783
2015-07-03,4.4893
2015-07-04,4.4893
2015-07-05,4.4893
2015-07-06,4.4864
2015-07-07,4.4825
2015-07-08,4.4855
2015-07-09,4.473
2015-07-10,4.4423
2015-07-11,4.4423
2015-07-12,4.4423
2015-07-13,4.4229
2015-07-14,4.4125
2015-07-15,4.4325
2015-07-16,4.4162
2015-07-17,4.4193
2015-07-18,4.4193
2015-07-19,4.4193
2015-07-20,4.4123
2015-07-21,4.4153
2015-07-22,4.4243
2015-07-23,4.4215
2015-07-24,4.4219
2015-07-25,4.4219
2015-07-26,4.4219
2015-07-27,4.4155
2015-07-28,4.4155
2015-07-29,4.4161
2015-07-30,4.4047
2015-07-31,4.4101
2015-08-01,4.4101
2015-08-02,4.4101
2015-08-03,4.4095
2015-08-04,4.4097
2015-08-05,4.4082
2015-08-06,4.4108
2015-08-07,4.4103
2015-08-08,4.4103
2015-08-09,4.4103
2015-08-10,4.4117
2015-08-11,4.4131
2015-08-12,4.4085
2015-08-13,4.4102
2015-08-14,4.4253
2015-08-15,4.4253
2015-08-16,4.4253
2015-08-17,4.4277
2015-08-18,4.4257
2015-08-19,4.4313
2015-08-20,4.4242
2015-08-21,4.4303
2015-08-22,4.4303
2015-08-23,4.4303
2015-08-24,4.4447
2015-08-25,4.4364
2015-08-26,4.4438
2015-08-27,4.4381
2015-08-28,4.429
2015-08-29,4.429
2015-08-30,4.429
2015-08-31,4.4318
2015-09-01,4.4385
2015-09-02,4.4366
2015-09-03,4.4223
2015-09-04,4.4275
2015-09-05,4.4275
2015-09-06,4.4275
2015-09-07,4.4285
2015-09-08,4.4245
2015-09-09,4.4177
2015-09-10,4.4113
2015-09-11,4.4185
2015-09-12,4.4185
2015-09-13,4.4185
2015-09-14,4.4184
2015-09-15,4.4178
2015-09-16,4.424
2015-09-17,4.4229
2015-09-18,4.4213
2015-09-19,4.4213
2015-09-20,4.4213
2015-09-21,4.4183
2015-09-22,4.4203
2015-09-23,4.4212
2015-09-24,4.4157
2015-09-25,4.4091
2015-09-26,4.4091
2015-09-27,4.4091
2015-09-28,4.417
2015-09-29,4.4219
2015-09-30,4.4193
2015-10-01,4.4145
2015-10-02,4.4196
2015-10-03,4.4196
2015-10-04,4.4196
2015-10-05,4.4103
2015-10-06,4.4189
2015-10-07,4.4166
2015-10-08,4.4141
2015-10-09,4.417
2015-10-10,4.417
2015-10-11,4.417
2015-10-12,4.4133
2015-10-13,4.4144
2015-10-14,4.4173
2015-10-15,4.4155
2015-10-16,4.4183
2015-10-17,4.4183
2015-10-18,4.4183
2015-10-19,4.4204
2015-10-20,4.4216
2015-10-21,4.4299
2015-10-22,4.4247
2015-10-23,4.4356
2015-10-24,4.4356
2015-10-25,4.4356
2015-10-26,4.4354
2015-10-27,4.4357
2015-10-28,4.4337
2015-10-29,4.437
2015-10-30,4.4327
2015-10-31,4.4327
2015-11-01,4.4327
2015-11-02,4.4322
2015-11-03,4.4321
2015-11-04,4.448
2015-11-05,4.4552
2015-11-06,4.4575
2015-11-07,4.4575
2015-11-08,4.4575
2015-11-09,4.4595
2015-11-10,4.4444
2015-11-11,4.4375
2015-11-12,4.4393
2015-11-13,4.4515
2015-11-14,4.4515
2015-11-15,4.4515
2015-11-16,4.4388
2015-11-17,4.4412
2015-11-18,4.4444
2015-11-19,4.4443
2015-11-20,4.4508
2015-11-21,4.4508
2015-11-22,4.4508
2015-11-23,4.4493
2015-11-24,4.4497
2015-11-25,4.4461
2015-11-26,4.4414
2015-11-27,4.4503
2015-11-28,4.4503
2015-11-29,4.4503
2015-11-30,4.458
2015-12-01,4.4632
2015-12-02,4.4633
2015-12-03,4.4652
2015-12-04,4.4857
2015-12-05,4.4857
2015-12-06,4.4857
2015-12-07,4.4792
2015-12-08,4.4855
2015-12-09,4.496
2015-12-10,4.5164
2015-12-11,4.5228
2015-12-12,4.5228
2015-12-13,4.5228
2015-12-14,4.5077
2015-12-15,4.4928
2015-12-16,4.5017
2015-12-17,4.5143
2015-12-18,4.5096
2015-12-19,4.5096
2015-12-20,4.5096
2015-12-21,4.5105
2015-12-22,4.5184
2015-12-23,4.5248
2015-12-24,4.5267
2015-12-25,4.5298
2015-12-26,4.5298
2015-12-27,4.5298
2015-12-28,4.527
2015-12-29,4.538
2015-12-30,4.5276
2015-12-31,4.5175
2016-01-01,4.5206
2016-01-02,4.5206
2016-01-03,4.5206
2016-01-04,4.524
2016-01-05,4.5177
2016-01-06,4.5237
2016-01-07,4.532
2016-01-08,4.5305
2016-01-09,4.5305
2016-01-10,4.5305
2016-01-11,4.5333
2016-01-12,4.531
2016-01-13,4.5351
2016-01-14,4.5347
2016-01-15,4.5387
2016-01-16,4.5387
2016-01-17,4.5387
2016-01-18,4.5351
2016-01-19,4.534
2016-01-20,4.5325
2016-01-21,4.5296
2016-01-22,4.5325
2016-01-23,4.5325
2016-01-24,4.5325
2016-01-25,4.5286
2016-01-26,4.5315
2016-01-27,4.5392
2016-01-28,4.5424
2016-01-29,4.5385
2016-01-30,4.5385
2016-01-31,4.5385
2016-02-01,4.5233
2016-02-02,4.5159
2016-02-03,4.5125
2016-02-04,4.5101
2016-02-05,4.4949
2016-02-06,4.4949
2016-02-07,4.4949
2016-02-08,4.481
2016-02-09,4.4902
2016-02-10,4.4769
2016-02-11,4.4758
2016-02-12,4.4784
2016-02-13,4.4784
2016-02-14,4.4784
2016-02-15,4.4658
2016-02-16,4.4605
2016-02-17,4.4605
2016-02-18,4.4643
2016-02-19,4.4868
2016-02-20,4.4868
2016-02-21,4.4868
2016-02-22,4.4739
2016-02-23,4.4757
2016-02-24,4.4725
2016-02-25,4.4676
2016-02-26,4.4654
2016-02-27,4.4654
2016-02-28,4.4654
2016-02-29,4.473
2016-03-01,4.4691
2016-03-02,4.4546
2016-03-03,4.4626
2016-03-04,4.4604
2016-03-05,4.4604
2016-03-06,4.4604
2016-03-07,4.4627
2016-03-08,4.4663
2016-03-09,4.4615
2016-03-10,4.4638
2016-03-11,4.4671
2016-03-12,4.4671
2016-03-13,4.4671
2016-03-14,4.4683
2016-03-15,4.4745
2016-03-16,4.4811
2016-03-17,4.4767
2016-03-18,4.4735
2016-03-19,4.4735
2016-03-20,4.4735
2016-03-21,4.4688
2016-03-22,4.4637
2016-03-23,4.4686
2016-03-24,4.4645
2016-03-25,4.4636
2016-03-26,4.4636
2016-03-27,4.4636
2016-03-28,4.4613
2016-03-29,4.4642
2016-03-30,4.4665
2016-03-31,4.473
2016-04-01,4.4653
2016-04-02,4.4653
2016-04-03,4.4653
2016-04-04,4.4655
2016-04-05,4.4641
2016-04-06,4.4673
2016-04-07,4.4681
2016-04-08,4.4653
2016-04-09,4.4653
2016-04-10,4.4653
2016-04-11,4.4655
2016-04-12,4.4681
2016-04-13,4.4691
2016-04-14,4.472
2016-04-15,4.477
2016-04-16,4.477
2016-04-17,4.477
2016-04-18,4.4787
2016-04-19,4.4801
2016-04-20,4.4793
2016-04-21,4.4821
2016-04-22,4.4801
2016-04-23,4.4801
2016-04-24,4.4801
2016-04-25,4.4797
2016-04-26,4.4733
2016-04-27,4.4623
2016-04-28,4.4748
2016-04-29,4.4807
2016-04-30,4.4807
2016-05-01,4.4807
2016-05-02,4.4868
2016-05-03,4.4931
2016-05-04,4.5038
2016-05-05,4.5032
2016-05-06,4.4957
2016-05-07,4.4957
2016-05-08,4.4957
2016-05-09,4.4882
2016-05-10,4.4886
2016-05-11,4.4908
2016-05-12,4.497
2016-05-13,4.4951
2016-05-14,4.4951
2016-05-15,4.4951
2016-05-16,4.4893
2016-05-17,4.4844
2016-05-18,4.4965
2016-05-19,4.5037
2016-05-20,4.5115
2016-05-21,4.5115
2016-05-22,4.5115
2016-05-23,4.5133
2016-05-24,4.5085
2016-05-25,4.5023
2016-05-26,4.5068
2016-05-27,4.5063
2016-05-28,4.5063
2016-05-29,4.5063
2016-05-30,4.5039
2016-05-31,4.5174
2016-06-01,4.5169
2016-06-02,4.5157
2016-06-03,4.5182
2016-06-04,4.5182
2016-06-05,4.5182
2016-06-06,4.5135
2016-06-07,4.5066
2016-06-08,4.5031
2016-06-09,4.5105
2016-06-10,4.5167
2016-06-11,4.5167
2016-06-12,4.5167
2016-06-13,4.5141
2016-06-14,4.5256
2016-06-15,4.534
2016-06-16,4.5401
2016-06-17,4.5398
2016-06-18,4.5398
2016-06-19,4.5398
2016-06-20,4.5322
2016-06-21,4.5388
2016-06-22,4.5244
2016-06-23,4.5123
2016-06-24,4.5297
2016-06-25,4.5297
2016-06-26,4.5297
2016-06-27,4.5284
2016-06-28,4.5305
2016-06-29,4.5284
2016-06-30,4.5235
2016-07-01,4.5176
2016-07-02,4.5176
2016-07-03,4.5176
2016-07-04,4.5165
2016-07-05,4.5257
2016-07-06,4.5195
2016-07-07,4.5176
2016-07-08,4.5094
2016-07-09,4.5094
2016-07-10,4.5094
2016-07-11,4.4923
2016-07-12,4.4892
2016-07-13,4.4903
2016-07-14,4.4853
2016-07-15,4.4824
2016-07-16,4.4824
2016-07-17,4.4824
2016-07-18,4.4683
2016-07-19,4.4712
2016-07-20,4.4704
2016-07-21,4.4681
2016-07-22,4.4558
2016-07-23,4.4558
2016-07-24,4.4558
2016-07-25,4.4505
2016-07-26,4.4665
2016-07-27,4.4613
2016-07-28,4.464
2016-07-29,4.4701
2016-07-30,4.4701
2016-07-31,4.4701
2016-08-01,4.4551
2016-08-02,4.4551
2016-08-03,4.452
2016-08-04,4.4571
2016-08-05,4.4561
2016-08-06,4.4561
2016-08-07,4.4561
2016-08-08,4.4586
2016-08-09,4.4604
2016-08-10,4.4578
2016-08-11,4.4587
2016-08-12,4.4569
2016-08-13,4.4569
2016-08-14,4.4569
2016-08-15,4.4673
2016-08-16,4.4583
2016-08-17,4.4752
2016-08-18,4.4716
2016-08-19,4.4657
2016-08-20,4.4657
2016-08-21,4.4657
2016-08-22,4.4528
2016-08-23,4.4586
2016-08-24,4.4613
2016-08-25,4.4522
2016-08-26,4.4539
2016-08-27,4.4539
2016-08-28,4.4539
2016-08-29,4.4522
2016-08-30,4.4566
2016-08-31,4.455
2016-09-01,4.4528
2016-09-02,4.4487
2016-09-03,4.4487
2016-09-04,4.4487
2016-09-05,4.4482
2016-09-06,4.4521
2016-09-07,4.4478
2016-09-08,4.4513
2016-09-09,4.4436
2016-09-10,4.4436
2016-09-11,4.4436
2016-09-12,4.4452
2016-09-13,4.4478
2016-09-14,4.4475
2016-09-15,4.4453
2016-09-16,4.4485
2016-09-17,4.4485
2016-09-18,4.4485
2016-09-19,4.4483
2016-09-20,4.4531
2016-09-21,4.448
2016-09-22,4.4472
2016-09-23,4.4474
2016-09-24,4.4474
2016-09-25,4.4474
2016-09-26,4.45
2016-09-27,4.4489
2016-09-28,4.4485
2016-09-29,4.455
2016-09-30,4.4428
2016-10-01,4.4428
2016-10-02,4.4428
2016-10-03,4.4474
2016-10-04,4.457
2016-10-05,4.4612
2016-10-06,4.4765
2016-10-07,4.5093
2016-10-08,4.5093
2016-10-09,4.5093
2016-10-10,4.4941
2016-10-11,4.4855
2016-10-12,4.4996
2016-10-13,4.5004
2016-10-14,4.5086
2016-10-15,4.5086
2016-10-16,4.5086
2016-10-17,4.513
2016-10-18,4.5048
2016-10-19,4.4975
2016-10-20,4.5019
2016-10-21,4.5055
2016-10-22,4.5055
2016-10-23,4.5055
2016-10-24,4.5041
2016-10-25,4.4923
2016-10-26,4.4979
2016-10-27,4.5015
2016-10-28,4.5069
2016-10-29,4.5069
2016-10-30,4.5069
2016-10-31,4.505
2016-11-01,4.5046
2016-11-02,4.4986
2016-11-03,4.4977
2016-11-04,4.4977
2016-11-05,4.4977
2016-11-06,4.4977
2016-11-07,4.4985
2016-11-08,4.5085
2016-11-09,4.5041
2016-11-10,4.5043
2016-11-11,4.525
2016-11-12,4.525
2016-11-13,4.525
2016-11-14,4.5157
2016-11-15,4.5113
2016-11-16,4.5213
2016-11-17,4.5149
2016-11-18,4.5116
2016-11-19,4.5116
2016-11-20,4.5116
2016-11-21,4.511
2016-11-22,4.5127
2016-11-23,4.5092
2016-11-24,4.5089
2016-11-25,4.5096
2016-11-26,4.5096
2016-11-27,4.5096
2016-11-28,4.5168
2016-11-29,4.5191
2016-11-30,4.5193
2016-12-01,4.5136
2016-12-02,4.5145
2016-12-03,4.5145
2016-12-04,4.5145
2016-12-05,4.4985
2016-12-06,4.5
2016-12-07,4.4977
2016-12-08,4.4985
2016-12-09,4.5031
2016-12-10,4.5031
2016-12-11,4.5031
2016-12-12,4.5037
2016-12-13,4.5089
2016-12-14,4.5197
2016-12-15,4.5215
2016-12-16,4.513
2016-12-17,4.513
2016-12-18,4.513
2016-12-19,4.519
2016-12-20,4.5216
2016-12-21,4.5169
2016-12-22,4.5264
2016-12-23,4.54
2016-12-24,4.54
2016-12-25,4.54
2016-12-26,4.5399
2016-12-27,4.5343
2016-12-28,4.5418
2016-12-29,4.5347
2016-12-30,4.5364
2016-12-31,4.5364
2017-01-01,4.5364
2017-01-02,4.5365
2017-01-03,4.523
2017-01-04,4.5093
2017-01-05,4.508
2017-01-06,4.5053
2017-01-07,4.5053
2017-01-08,4.5053
2017-01-09,4.5053
2017-01-10,4.4971
2017-01-11,4.4958
2017-01-12,4.493
2017-01-13,4.4966
2017-01-14,4.4966
2017-01-15,4.4966
2017-01-16,4.503
2017-01-17,4.5025
2017-01-18,4.4953
2017-01-19,4.5002
2017-01-20,4.499
2017-01-21,4.499
2017-01-22,4.499
2017-01-23,4.503
2017-01-24,4.5003
2017-01-25,4.5002
2017-01-26,4.4974
2017-01-27,4.5065
2017-01-28,4.5065
2017-01-29,4.5065
2017-01-30,4.5001
2017-01-31,4.5015
2017-02-01,4.5512
2017-02-02,4.5214
2017-02-03,4.5244
2017-02-04,4.5244
2017-02-05,4.5244
2017-02-06,4.5043
2017-02-07,4.4877
2017-02-08,4.4886
2017-02-09,4.4963
2017-02-10,4.5028
2017-02-11,4.5028
2017-02-12,4.5028
2017-02-13,4.5004
2017-02-14,4.5045
2017-02-15,4.5156
2017-02-16,4.5225
2017-02-17,4.528
2017-02-18,4.528
2017-02-19,4.528
2017-02-20,4.5211
2017-02-21,4.5144
2017-02-22,4.5164
2017-02-23,4.5172
2017-02-24,4.5184
2017-02-25,4.5184
2017-02-26,4.5184
2017-02-27,4.5149
2017-02-28,4.5232
2017-03-01,4.5245
2017-03-02,4.5225
2017-03-03,4.5366
2017-03-04,4.5366
2017-03-05,4.5366
2017-03-06,4.5345
2017-03-07,4.5415
2017-03-08,4.5427
2017-03-09,4.5484
2017-03-10,4.5404
2017-03-11,4.5404
2017-03-12,4.5404
2017-03-13,4.5537
2017-03-14,4.5443
2017-03-15,4.5417
2017-03-16,4.5567
2017-03-17,4.5517
2017-03-18,4.5517
2017-03-19,4.5517
2017-03-20,4.5619
2017-03-21,4.558
2017-03-22,4.5574
2017-03-23,4.5557
2017-03-24,4.5514
2017-03-25,4.5514
2017-03-26,4.5514
2017-03-27,4.5523
2017-03-28,4.5541
2017-03-29,4.5547
2017-03-30,4.5527
2017-03-31,4.5535
2017-04-01,4.5535
2017-04-02,4.5535
2017-04-03,4.5473
2017-04-04,4.5424
2017-04-05,4.5287
2017-04-06,4.5234
2017-04-07,4.5191
2017-04-08,4.5191
2017-04-09,4.5191
2017-04-10,4.5122
2017-04-11,4.5127
2017-04-12,4.5175
2017-04-13,4.5228
2017-04-14,4.5245
2017-04-15,4.5245
2017-04-16,4.5245
2017-04-17,4.5384
2017-04-18,4.525
2017-04-19,4.5405
2017-04-20,4.5404
2017-04-21,4.5383
2017-04-22,4.5383
2017-04-23,4.5383
2017-04-24,4.5297
2017-04-25,4.527
2017-04-26,4.5334
2017-04-27,4.5294
2017-04-28,4.5365
2017-04-29,4.5365
2017-04-30,4.5365
2017-05-01,4.5378
2017-05-02,4.5498
2017-05-03,4.5453
2017-05-04,4.5473
2017-05-05,4.5507
2017-05-06,4.5507
2017-05-07,4.5507
2017-05-08,4.5499
2017-05-09,4.55
2017-05-10,4.5536
2017-05-11,4.5475
2017-05-12,4.547
2017-05-13,4.547
2017-05-14,4.547
2017-05-15,4.5514
2017-05-16,4.549
2017-05-17,4.5684
2017-05-18,4.5679
2017-05-19,4.5621
2017-05-20,4.5621
2017-05-21,4.5621
2017-05-22,4.5605
2017-05-23,4.5539
2017-05-24,4.5503
2017-05-25,4.5523
2017-05-26,4.5614
2017-05-27,4.5614
2017-05-28,4.5614
2017-05-29,4.5647
2017-05-30,4.5725
2017-05-31,4.5693
2017-06-01,4.5657
2017-06-02,4.5685
2017-06-03,4.5685
2017-06-04,4.5685
2017-06-05,4.5573
2017-06-06,4.5667
2017-06-07,4.5725
2017-06-08,4.5694
2017-06-09,4.561
2017-06-10,4.561
2017-06-11,4.561
2017-06-12,4.5613
2017-06-13,4.567
2017-06-14,4.5769
2017-06-15,4.5845
2017-06-16,4.5872
2017-06-17,4.5872
2017-06-18,4.5872
2017-06-19,4.5955
2017-06-20,4.5975
2017-06-21,4.5975
2017-06-22,4.5769
2017-06-23,4.5761
2017-06-24,4.5761
2017-06-25,4.5761
2017-06-26,4.5758
2017-06-27,4.5632
2017-06-28,4.5503
2017-06-29,4.569
2017-06-30,4.5628
2017-07-01,4.5628
2017-07-02,4.5628
2017-07-03,4.5725
2017-07-04,4.5843
2017-07-05,4.5893
2017-07-06,4.5914
2017-07-07,4.5763
2017-07-08,4.5763
2017-07-09,4.5763
2017-07-10,4.5697
2017-07-11,4.5707
2017-07-12,4.5631
2017-07-13,4.5666
2017-07-14,4.5629
2017-07-15,4.5629
2017-07-16,4.5629
2017-07-17,4.5626
2017-07-18,4.5618
2017-07-19,4.5674
2017-07-20,4.5681
2017-07-21,4.5724
2017-07-22,4.5724
2017-07-23,4.5724
2017-07-24,4.5611
2017-07-25,4.5677
2017-07-26,4.566
2017-07-27,4.5621
2017-07-28,4.561
2017-07-29,4.561
2017-07-30,4.561
2017-07-31,4.5591
2017-08-01,4.555
2017-08-02,4.561
2017-08-03,4.5597
2017-08-04,4.5619
2017-08-05,4.5619
2017-08-06,4.5619
2017-08-07,4.5625
2017-08-08,4.5645
2017-08-09,4.5691
2017-08-10,4.5745
2017-08-11,4.5731
2017-08-12,4.5731
2017-08-13,4.5731
2017-08-14,4.5727
2017-08-15,4.5727
2017-08-16,4.5838
2017-08-17,4.5876
2017-08-18,4.5899
2017-08-19,4.5899
2017-08-20,4.5899
2017-08-21,4.5861
2017-08-22,4.5853
2017-08-23,4.5875
2017-08-24,4.5833
2017-08-25,4.5989
2017-08-26,4.5989
2017-08-27,4.5989
2017-08-28,4.5972
2017-08-29,4.5929
2017-08-30,4.5925
2017-08-31,4.5972
2017-09-01,4.5938
2017-09-02,4.5938
2017-09-03,4.5938
2017-09-04,4.5963
2017-09-05,4.596
2017-09-06,4.5945
2017-09-07,4.5973
2017-09-08,4.6028
2017-09-09,4.6028
2017-09-10,4.6028
2017-09-11,4.5975
2017-09-12,4.6009
2017-09-13,4.601
2017-09-14,4.6025
2017-09-15,4.601
2017-09-16,4.601
2017-09-17,4.601
2017-09-18,4.5981
2017-09-19,4.5996
2017-09-20,4.5992
2017-09-21,4.5973
2017-09-22,4.5968
2017-09-23,4.5968
2017-09-24,4.5968
2017-09-25,4.5989
2017-09-26,4.5995
2017-09-27,4.5965
2017-09-28,4.6015
2017-09-29,4.598
2017-09-30,4.598
2017-10-01,4.598
2017-10-02,4.585
2017-10-03,4.5875
2017-10-04,4.5792
2017-10-05,4.5735
2017-10-06,4.5773
2017-10-07,4.5773
2017-10-08,4.5773
2017-10-09,4.5708
2017-10-10,4.586
2017-10-11,4.5851
2017-10-12,4.5874
2017-10-13,4.5854
2017-10-14,4.5854
2017-10-15,4.5854
2017-10-16,4.5837
2017-10-17,4.5838
2017-10-18,4.5877
2017-10-19,4.5983
2017-10-20,4.602
2017-10-21,4.602
2017-10-22,4.602
2017-10-23,4.5969
2017-10-24,4.5986
2017-10-25,4.599
2017-10-26,4.5977
2017-10-27,4.6001
2017-10-28,4.6001
2017-10-29,4.6001
2017-10-30,4.5985
2017-10-31,4.6014
2017-11-01,4.6034
2017-11-02,4.5983
2017-11-03,4.5951
2017-11-04,4.5951
2017-11-05,4.5951
2017-11-06,4.5903
2017-11-07,4.6323
2017-11-08,4.6234
2017-11-09,4.6448
2017-11-10,4.645
2017-11-11,4.645
2017-11-12,4.645
2017-11-13,4.6514
2017-11-14,4.6435
2017-11-15,4.638
2017-11-16,4.6382
2017-11-17,4.6368
2017-11-18,4.6368
2017-11-19,4.6368
2017-11-20,4.6474
2017-11-21,4.6448
2017-11-22,4.6505
2017-11-23,4.6525
2017-11-24,4.6394
2017-11-25,4.6394
2017-11-26,4.6394
2017-11-27,4.64
2017-11-28,4.6418
2017-11-29,4.6444
2017-11-30,4.6433
2017-12-01,4.6307
2017-12-02,4.6307
2017-12-03,4.6307
2017-12-04,4.6318
2017-12-05,4.6284
2017-12-06,4.6314
2017-12-07,4.6315
2017-12-08,4.6323
2017-12-09,4.6323
2017-12-10,4.6323
2017-12-11,4.6323
2017-12-12,4.629
2017-12-13,4.6329
2017-12-14,4.6315
2017-12-15,4.6285
2017-12-16,4.6285
2017-12-17,4.6285
2017-12-18,4.6148
2017-12-19,4.6189
2017-12-20,4.6249
2017-12-21,4.6341
2017-12-22,4.6393
2017-12-23,4.6393
2017-12-24,4.6393
2017-12-25,4.6434
2017-12-26,4.6393
2017-12-27,4.649
2017-12-28,4.6551
2017-12-29,4.6642
2017-12-30,4.6642
2017-12-31,4.6642
2018-01-01,4.6688
2018-01-02,4.64
2018-01-03,4.6234
2018-01-04,4.6325
2018-01-05,4.6315
2018-01-06,4.6315
2018-01-07,4.6315
2018-01-08,4.6502
2018-01-09,4.6468
2018-01-10,4.6395
2018-01-11,4.6411
2018-01-12,4.6326
2018-01-13,4.6326
2018-01-14,4.6326
2018-01-15,4.6381
2018-01-16,4.6563
2018-01-17,4.6481
2018-01-18,4.6535
2018-01-19,4.6613
2018-01-20,4.6613
2018-01-21,4.6613
2018-01-22,4.667
2018-01-23,4.6673
2018-01-24,4.6651
2018-01-25,4.6751
2018-01-26,4.6646
2018-01-27,4.6646
2018-01-28,4.6646
2018-01-29,4.6546
2018-01-30,4.6521
2018-01-31,4.6532
2018-02-01,4.6535
2018-02-02,4.6456
2018-02-03,4.6456
2018-02-04,4.6456
2018-02-05,4.6384
2018-02-06,4.6512
2018-02-07,4.6563
2018-02-08,4.6542
2018-02-09,4.6575
2018-02-10,4.6575
2018-02-11,4.6575
2018-02-12,4.6553
2018-02-13,4.6604
2018-02-14,4.6605
2018-02-15,4.6633
2018-02-16,4.6604
2018-02-17,4.6604
2018-02-18,4.6604
2018-02-19,4.6615
2018-02-20,4.6605
2018-02-21,4.6599
2018-02-22,4.6557
2018-02-23,4.6524
2018-02-24,4.6524
2018-02-25,4.6524
2018-02-26,4.6582
2018-02-27,4.6629
2018-02-28,4.6565
2018-03-01,4.6584
2018-03-02,4.6594
2018-03-03,4.6594
2018-03-04,4.6594
2018-03-05,4.656
2018-03-06,4.6611
2018-03-07,4.6216
2018-03-08,4.6569
2018-03-09,4.6583
2018-03-10,4.6583
2018-03-11,4.6583
2018-03-12,4.6611
2018-03-13,4.6684
2018-03-14,4.6617
2018-03-15,4.6665
2018-03-16,4.67
2018-03-17,4.67
2018-03-18,4.67
2018-03-19,4.6662
2018-03-20,4.666
2018-03-21,4.6681
2018-03-22,4.6681
2018-03-23,4.6626
2018-03-24,4.6626
2018-03-25,4.6626
2018-03-26,4.6528
2018-03-27,4.653
2018-03-28,4.6536
2018-03-29,4.6591
2018-03-30,4.6535
2018-03-31,4.6535
2018-04-01,4.6535
2018-04-02,4.6607
2018-04-03,4.6601
2018-04-04,4.6627
2018-04-05,4.6625
2018-04-06,4.6633
2018-04-07,4.6633
2018-04-08,4.6633
2018-04-09,4.6631
2018-04-10,4.6563
2018-04-11,4.6624
2018-04-12,4.6612
2018-04-13,4.6605
2018-04-14,4.6605
2018-04-15,4.6605
2018-04-16,4.6422
2018-04-17,4.6448
2018-04-18,4.6532
2018-04-19,4.658
2018-04-20,4.6582
2018-04-21,4.6582
2018-04-22,4.6582
2018-04-23,4.6585
2018-04-24,4.6529
2018-04-25,4.6466
2018-04-26,4.6586
2018-04-27,4.6615
2018-04-28,4.6615
2018-04-29,4.6615
2018-04-30,4.6604
2018-05-01,4.6712
2018-05-02,4.6634
2018-05-03,4.6672
2018-05-04,4.6589
2018-05-05,4.6589
2018-05-06,4.6589
2018-05-07,4.6555
2018-05-08,4.6517
2018-05-09,4.647
2018-05-10,4.638
2018-05-11,4.6361
2018-05-12,4.6361
2018-05-13,4.6361
2018-05-14,4.6255
2018-05-15,4.6365
2018-05-16,4.6333
2018-05-17,4.6348
2018-05-18,4.6357
2018-05-19,4.6357
2018-05-20,4.6357
2018-05-21,4.6241
2018-05-22,4.6277
2018-05-23,4.6258
2018-05-24,4.6295
2018-05-25,4.6281
2018-05-26,4.6281
2018-05-27,4.6281
2018-05-28,4.6386
2018-05-29,4.6442
2018-05-30,4.6511
2018-05-31,4.6607
2018-06-01,4.6651
2018-06-02,4.6651
2018-06-03,4.6651
2018-06-04,4.6568
2018-06-05,4.6509
2018-06-06,4.6553
2018-06-07,4.6555
2018-06-08,4.6586
2018-06-09,4.6586
2018-06-10,4.6586
2018-06-11,4.6623
2018-06-12,4.6617
2018-06-13,4.6658
2018-06-14,4.6655
2018-06-15,4.6645
2018-06-16,4.6645
2018-06-17,4.6645
2018-06-18,4.6685
2018-06-19,4.6703
2018-06-20,4.6716
2018-06-21,4.67
2018-06-22,4.6615
2018-06-23,4.6615
2018-06-24,4.6615
2018-06-25,4.6673
2018-06-26,4.6587
2018-06-27,4.6524
2018-06-28,4.6597
2018-06-29,4.6642
2018-06-30,4.6642
2018-07-01,4.6642
2018-07-02,4.6624
2018-07-03,4.6579
2018-07-04,4.663
2018-07-05,4.6629
2018-07-06,4.6627
2018-07-07,4.6627
2018-07-08,4.6627
2018-07-09,4.6584
2018-07-10,4.6571
2018-07-11,4.6593
2018-07-12,4.6589
2018-07-13,4.6517
2018-07-14,4.6517
2018-07-15,4.6517
2018-07-16,4.6562
2018-07-17,4.6508
2018-07-18,4.6543
2018-07-19,4.6531
2018-07-20,4.6531
2018-07-21,4.6531
2018-07-22,4.6531
2018-07-23,4.6467
2018-07-24,4.6307
2018-07-25,4.6219
2018-07-26,4.6376
2018-07-27,4.625
2018-07-28,4.625
2018-07-29,4.625
2018-07-30,4.6258
2018-07-31,4.6226
2018-08-01,4.6195
2018-08-02,4.621
2018-08-03,4.6181
2018-08-04,4.6181
2018-08-05,4.6181
2018-08-06,4.6416
2018-08-07,4.6455
2018-08-08,4.6409
2018-08-09,4.6549
2018-08-10,4.6557
2018-08-11,4.6557
2018-08-12,4.6557
2018-08-13,4.6592
2018-08-14,4.6557
2018-08-15,4.6655
2018-08-16,4.657
2018-08-17,4.654
2018-08-18,4.654
2018-08-19,4.654
2018-08-20,4.6473
2018-08-21,4.6437
2018-08-22,4.6452
2018-08-23,4.6334
2018-08-24,4.6369
2018-08-25,4.6369
2018-08-26,4.6369
2018-08-27,4.6463
