month_start,biomass_avg_mw,lignite_avg_mw,gas_avg_mw,hard_coal_avg_mw,hydro_ror_avg_mw,hydro_reservoir_avg_mw,nuclear_avg_mw,solar_avg_mw,wind_avg_mw,storage_avg_mw,biomass_total_mwh,lignite_total_mwh,gas_total_mwh,hard_coal_total_mwh,hydro_ror_total_mwh,hydro_reservoir_total_mwh,nuclear_total_mwh,solar_total_mwh,wind_total_mwh,storage_total_mwh,total_generation_mwh,biomass_share_pct,lignite_share_pct,gas_share_pct,hard_coal_share_pct,hydro_ror_share_pct,hydro_reservoir_share_pct,nuclear_share_pct,solar_share_pct,wind_share_pct,storage_share_pct
2015-11-01,58.85893055555555,2233.4680555555556,1498.239486111111,200.319625,899.2962447844228,675.2420027816412,1398.1188194444444,90.45622222222222,881.5409305555555,,42378.43,1608097.0,1078732.43,144230.13,646594.0,485499.0,1006645.55,65128.48,634709.47,0.0,5712014.49,0.7419174106471849,28.152887266222603,18.885323766046678,2.5250308845067373,11.319894253279458,8.499610791428507,17.623301757415536,1.1402015893695676,11.111832281083727,0.0
2015-12-01,54.358870967741936,2056.5887096774195,1689.9112903225807,176.09005376344086,946.383064516129,696.4180107526881,1399.2728494623657,67.82661290322581,677.4341397849462,,40443.0,1530102.0,1257294.0,131011.0,704109.0,518135.0,1041059.0,50463.0,504011.0,0.0,5776627.0,0.7001144439479994,26.487810274057853,21.76519273271409,2.267949791461349,12.18892962969567,8.969507638280955,18.021918327079106,0.8735720689599658,8.72500509380301,0.0
2016-01-01,49.44414535666218,2360.298788694482,1725.7738896366084,211.6527590847914,940.7146702557201,611.3109017496636,1394.5087483176312,53.27187079407806,973.2220726783311,,36737.0,1753702.0,1282250.0,157258.0,698951.0,454204.0,1036120.0,39581.0,723104.0,0.0,6181907.0,0.5942664617892182,28.368301237789566,20.741981398296673,2.543842862728281,11.306397847783863,7.3473120834719765,16.760523896590485,0.6402716831553759,11.697102528394556,0.0
2016-02-01,47.98850574712644,1520.4985632183907,1141.5258620689656,247.91666666666666,1391.3577586206898,471.3132183908046,1388.780172413793,92.65373563218391,1002.8132183908046,,33400.0,1058267.0,794502.0,172550.0,968385.0,328034.0,966591.0,64487.0,697958.0,0.0,5084174.0,0.6569405374403,20.81492490225551,15.626963199921953,3.393864962135442,19.04704677691991,6.452060846068604,19.01176080913045,1.268386959218941,13.72805100690889,0.0
2016-03-01,55.147860026917904,1254.8963660834454,964.7965006729476,239.67648721399732,1444.9196769851953,590.3390578734859,1400.5318842530282,131.86541049798114,763.4888425302826,,40974.86,932388.0,716843.8,178079.63,1073575.32,438621.92,1040595.19,97976.0,567272.21,0.0,5086326.93,0.8055884052266378,18.331263657092528,14.093545496887675,3.501143997442571,21.107084439812056,8.623549489375824,20.458676847184105,1.9262623372107934,11.152885329767821,0.0
2016-04-01,50.31547222222222,1102.9486111111112,716.9905,192.2877638888889,1564.2681111111112,618.9100555555556,1400.6524444444444,186.5849166666667,624.942875,,36227.14,794123.0,516233.16,138447.19,1126273.04,445615.24,1008469.76,134341.14,449958.87,0.0,4649688.54,0.7791304662311854,17.07905794481451,11.102532041855861,2.9775583635113763,24.222548033292572,9.583765367647615,21.688974461932453,2.889250298042544,9.67718302267188,0.0
2016-05-01,44.932614555256066,1173.5625841184387,666.6415094339623,86.72812920592193,1729.7866397849461,656.7003494623656,832.7425876010782,194.89487870619945,532.3854447439353,,33340.0,871957.0,494648.0,64439.0,1286961.26,488585.06,617895.0,144612.0,395030.0,0.0,4397467.32,0.758163678633091,19.828618078280567,11.248474724310173,1.465366205382056,29.26596530113611,11.110601272188646,14.051156155038806,3.2885292709804608,8.983125314050087,0.0
2016-06-01,43.05111111111111,1666.0291666666667,725.4862222222223,185.02172222222225,1850.8099583333333,1044.7052361111112,786.3964583333333,211.38030555555557,514.2938194444445,,30996.8,1199541.0,522350.08,133215.64,1332583.17,752187.77,566205.45,152193.82,370291.55,0.0,5059565.28,0.6126376137991049,23.70838073266247,10.324011077884542,2.6329463625380876,26.33789853977336,14.86664818760872,11.190792462707387,3.0080414339470685,7.318643589079257,0.0
2016-07-01,46.61681451612904,1709.1854838709678,1076.9593951612903,168.71006720430105,1454.240053763441,953.7668010752689,1371.8147715053763,222.18817204301075,431.69998655913975,,34682.91,1271634.0,801257.79,125520.29,1081954.6,709602.5,1020630.19,165308.0,321184.79,0.0,5531775.07,0.6269761434822765,22.987811035491,14.484641545629584,2.26907797970173,19.55890444403048,12.827754039536535,18.45031978135004,2.988335532594242,5.806179498184115,0.0
2016-08-01,51.64650537634409,1596.4059139784947,1021.619623655914,166.38306451612902,1144.6612903225807,763.0752688172043,1372.6666666666667,202.95967741935485,691.3118279569892,,38425.0,1187726.0,760085.0,123789.0,851628.0,567728.0,1021264.0,151002.0,514336.0,0.0,5215983.0,0.7366780144797251,22.770894767103343,14.572229242311563,2.373263103043089,16.32727714028209,10.884391302655702,19.57951166635321,2.894986429211905,9.860768334559372,0.0
2016-09-01,50.525,1714.6430555555555,1114.6263888888889,171.17083333333332,829.2138888888888,755.5069444444445,1378.5972222222222,181.5263888888889,437.86944444444447,,36378.0,1234543.0,802531.0,123243.0,597034.0,543965.0,992590.0,130699.0,315266.0,0.0,4776249.0,0.7616437082740033,25.847542705583397,16.802536886163182,2.5803302968501014,12.500060193679182,11.388958155238555,20.781789224138024,2.736436061017757,6.600702769055801,0.0
